1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21,9.1889e-22,3.8087e-22,1.5787e-22,6.5434e-23,2.7122e-23
0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21,9.1889e-22,3.8087e-22,1.5787e-22,6.5434e-23
0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21,9.1889e-22,3.8087e-22,1.5787e-22
0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21,9.1889e-22,3.8087e-22
0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21,9.1889e-22
0.012234,0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21,2.2169e-21
0.0050709,0.012234,0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20,5.3485e-21
0.0021018,0.0050709,0.012234,0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20,1.2904e-20
0.00087119,0.0021018,0.0050709,0.012234,0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20,3.1132e-20
0.0003611,0.00087119,0.0021018,0.0050709,0.012234,0.029516,0.07121,0.1718,0.41449,1,0.41449,0.1718,0.07121,0.029516,0.012234,0.0050709,0.0021018,0.00087119,0.0003611,0.00014967,6.2037e-05,2.5714e-05,1.0658e-05,4.4177e-06,1.8311e-06,7.5896e-07,3.1458e-07,1.3039e-07,5.4046e-08,2.2401e-08,9.2852e-09,3.8486e-09,1.5952e-09,6.612e-10,2.7406e-10,1.136e-10,4.7084e-11,1.9516e-11,8.0891e-12,3.3529e-12,1.3897e-12,5.7603e-13,2.3876e-13,9.8963e-14,4.1019e-14,1.7002e-14,7.0471e-15,2.921e-15,1.2107e-15,5.0183e-16,2.08e-16,8.6215e-17,3.5735e-17,1.4812e-17,6.1394e-18,2.5447e-18,1.0548e-18,4.3718e-19,1.8121e-19,7.5109e-20
