1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71,2.7756e-72,1.3878e-73,6.9389e-75,3.4694e-76,1.7347e-77
0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71,2.7756e-72,1.3878e-73,6.9389e-75,3.4694e-76
0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71,2.7756e-72,1.3878e-73,6.9389e-75
0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71,2.7756e-72,1.3878e-73
6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71,2.7756e-72
3.125e-07,6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69,5.5511e-71
1.5625e-08,3.125e-07,6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68,1.1102e-69
7.8125e-10,1.5625e-08,3.125e-07,6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67,2.2204e-68
3.9063e-11,7.8125e-10,1.5625e-08,3.125e-07,6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66,4.4409e-67
1.9531e-12,3.9063e-11,7.8125e-10,1.5625e-08,3.125e-07,6.25e-06,0.000125,0.0025,0.05,1,0.05,0.0025,0.000125,6.25e-06,3.125e-07,1.5625e-08,7.8125e-10,3.9063e-11,1.9531e-12,9.7656e-14,4.8828e-15,2.4414e-16,1.2207e-17,6.1035e-19,3.0518e-20,1.5259e-21,7.6294e-23,3.8147e-24,1.9073e-25,9.5367e-27,4.7684e-28,2.3842e-29,1.1921e-30,5.9605e-32,2.9802e-33,1.4901e-34,7.4506e-36,3.7253e-37,1.8626e-38,9.3132e-40,4.6566e-41,2.3283e-42,1.1642e-43,5.8208e-45,2.9104e-46,1.4552e-47,7.276e-49,3.638e-50,1.819e-51,9.0949e-53,4.5475e-54,2.2737e-55,1.1369e-56,5.6843e-58,2.8422e-59,1.4211e-60,7.1054e-62,3.5527e-63,1.7764e-64,8.8818e-66
