50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204,28.912,28.623,28.337,28.054,27.773
49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204,28.912,28.623,28.337,28.054
49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204,28.912,28.623,28.337
48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204,28.912,28.623
48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204,28.912
47.788,48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499,29.204
47.311,47.788,48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797,29.499
46.837,47.311,47.788,48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098,29.797
46.369,46.837,47.311,47.788,48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402,30.098
45.905,46.369,46.837,47.311,47.788,48.271,48.759,49.251,49.749,50.251,49.749,49.251,48.759,48.271,47.788,47.311,46.837,46.369,45.905,45.446,44.992,44.542,44.097,43.656,43.219,42.787,42.359,41.935,41.516,41.101,40.69,40.283,39.88,39.481,39.087,38.696,38.309,37.926,37.546,37.171,36.799,36.431,36.067,35.706,35.349,34.996,34.646,34.299,33.956,33.617,33.281,32.948,32.618,32.292,31.969,31.649,31.333,31.02,30.709,30.402
