  7610.586920,  5133.801037,  5174.220021, 10465.116810,  2995.500972,  4400.722944, 13955.165991,  2937.978734,  3101.570171,  8045.538733,  3573.251991,  8996.168844,  2109.376831, 52849.796552,    12.048550, 12186.019694, 12766.909836, 15075.853692, 15752.471653
  7692.564373,  5820.204595,  5524.061748, 13609.219205,  3091.457416,  2181.405557, 13635.657179,  3020.017247,  2961.629173,  8099.802472,  3802.099869, 10022.058908,  1898.822259, 55250.921577,   192.745245, 11692.766269, 14659.004726, 17001.940623, 16567.721525
  7594.978283,  7735.197965,  5557.724703, 15018.142906,  3234.082078,  3081.307040, 13943.040155,  2779.642642,  3055.076337,  8191.836122,  3947.498068, 10065.388669,  1964.085033, 56891.904119,   189.775149, 11973.934812, 15158.048914, 17930.035356, 19886.401621
  7362.870424,  6750.796403,  5816.993527, 14949.521079,  2713.959534,  4750.564459, 13382.136676,  3535.361377,  2726.724319,  8218.822673,  5361.150072, 14266.383579,  2096.715877, 63532.277750,   446.331056, 11313.179220, 14770.936523, 19110.070327, 20982.305020
  8871.721909,  5523.880298,  6466.515169, 11845.237983,  3253.259860,  4442.347968, 14843.269600,  3456.404702,  3439.835250,  8760.178724,  4107.435169,  9513.022418,  2308.949774, 58799.545382,    29.295275, 13315.355989, 14701.922299, 17414.169526, 17391.611362
  9370.517899,  5948.103395,  6372.816760, 13925.333884,  3388.027618,  2714.146649, 15432.781137,  3732.855556,  3031.916900,  8939.522636,  4537.481891, 10778.271524,  2166.282974, 61725.579696,   184.630485, 13265.632465, 17251.034948, 20703.304617, 18616.717627
  8823.467088,  8603.717922,  6778.080434, 17636.974124,  3462.941773,  4288.082690, 16079.473991,  3260.047609,  3030.158381,  9091.163157,  4614.637313, 11124.144117,  2166.170223, 64302.679383,   222.147092, 13637.902299, 18156.124097, 22848.375408, 25490.671441
  8763.234280,  7349.239561,  6509.528813, 17567.395185,  3186.711926,  6131.363869, 15795.416449,  3556.633310,  2978.030645,  9130.076660,  6184.386803, 16110.503118,  2212.538205, 71243.295540,   559.027142, 12750.209196, 17544.018657, 22654.250450, 26037.098740
 10532.873722,  6087.552884,  6035.960435, 14398.490178,  3900.372244,  5242.402405, 18023.299430,  3867.613006,  3782.767366,  9678.968333,  5106.720231, 10685.458750,  2581.403369, 66279.933972,    31.202914, 15196.033467, 16138.997134, 21238.120900, 23506.611494
 10408.957156,  6273.558267,  6028.484561, 15890.282797,  3661.551372,  4486.293976, 17719.781090,  3848.467961,  3692.537307,  9721.243096,  5297.192040, 11800.754883,  2370.777846, 69186.170107,   199.806796, 14946.039127, 15616.005142, 20905.041599, 22157.836995
 10269.864908,  9420.366615,  6628.500222, 18788.716467,  3732.315424,  4865.368458, 18039.366213,  4190.745143,  3601.473057,  9822.205205,  5555.139684, 12470.143816,  2385.677142, 71708.274610,   259.311421, 15018.481371, 18165.070444, 22528.006778, 27149.754877
  9631.421862,  7933.639881,  7750.172428, 20144.628205,  3462.878607,  6017.052809, 17609.670915,  4018.291536,  3817.339918,  9833.701013,  7109.065692, 17665.760198,  2618.259290, 78986.721310,   654.778859, 13673.545981, 20497.027280, 23882.930722, 27688.895773
 11374.700883,  6935.103556,  9238.178732, 16047.705486,  3801.319108,  5256.724160, 19157.914362,  4107.463612,  4525.085618, 10336.435328,  5782.702640, 11939.845771,  2836.761920, 73188.890735,    21.155418, 16144.022428, 19857.001968, 21789.909862, 23908.119075
 10876.308993,  6935.475894,  9594.606555, 17740.236211,  3846.258636,  6141.903604, 18041.956922,  4066.124313,  4158.210366, 10437.104739,  5838.938498, 13192.180810,  2598.635637, 75331.816819,   206.281209, 15654.576693, 20999.917750, 22304.873562, 23583.633504
 10883.872011, 10043.963304, 10193.585032, 19953.245556,  4203.494797,  7429.835522, 18991.007950,  4478.529399,  4432.674909, 10676.355483,  6357.765131, 13437.357250,  2706.254835, 78544.838067,   226.934184, 16025.373926, 23614.041645, 25704.012454, 31082.899121
 10565.176936,  7954.516070,  9648.688505, 19522.871571,  4044.986283,  6459.595538, 19443.179589,  4471.941499,  4868.087931, 10786.163274,  8431.652555, 18919.674993,  2841.406431, 86693.354379,   710.529179, 14813.926937, 21830.938636, 30554.104122, 34468.246699
 11421.178332,  6994.222680,  9314.593571, 16278.757850,  3863.081243,  5686.312424, 19983.211211,  4548.040367,  5174.032280, 11279.694784,  6600.304849, 13186.766238,  2991.804172, 78902.514107,    16.245517, 17733.554781, 20805.708177, 25019.016054, 24872.961242
 10909.763039,  6949.790445,  9005.235977, 17032.090520,  3862.763840,  7908.197997, 19620.047135,  4440.604419,  4716.179814, 11387.032209,  7012.862074, 14874.313367,  2823.119166, 80818.562127,   270.773413, 17390.375376, 20101.681518, 22659.015855, 24621.591265
 10353.740372, 10895.256060,  9015.383904, 20258.032186,  4316.156877,  7580.725964, 20106.414708,  4195.579251,  4845.388141, 11545.218320,  7204.080319, 15152.860952,  2912.162946, 82302.614977,   316.235856, 17733.260768, 20213.776558, 22443.029071, 30261.082630
 10366.318257,  8715.730815,  9898.786549, 20567.119445,  4297.998040,  7842.763615, 19990.326946,  4395.775962,  4816.399766, 11646.054687,  9023.752759, 20608.059443,  3159.913716, 90174.308789,   822.745208, 16380.809079, 21259.833747, 23831.939020, 30528.363537
 12203.702481,  7080.829742, 10637.343770, 17038.224626,  4731.452819,  6446.651122, 21476.171372,  4617.623197,  5180.635415, 12180.968294,  7497.921234, 14829.427472,  3362.989633, 83442.748334,    38.568687, 19265.914658, 20734.958973, 21981.807231, 25771.901676
